date,modal_price
2016-04-14,1525.0
2016-04-15,1525.0
2016-04-16,1525.0
2016-04-17,1525.0
2016-04-18,1525.0
2016-04-19,1530.0
2016-04-20,1530.0
2016-04-21,1535.0
2016-04-22,1535.0
2016-04-23,1531.6666666666667
2016-04-24,1528.3333333333333
2016-04-25,1525.0
2016-04-26,1530.0
2016-04-27,1530.0
2016-04-28,1530.0
2016-04-29,1530.0
2016-04-30,1535.0
2016-05-01,1532.5
2016-05-02,1530.0
2016-05-03,1530.0
2016-05-04,1530.0
2016-05-05,1525.0
2016-05-06,1525.0
2016-05-07,1530.0
2016-05-08,1530.0
2016-05-09,1530.0
2016-05-10,1525.0
2016-05-11,1525.0
2016-05-12,1530.0
2016-05-13,1530.0
2016-05-14,1530.0
2016-05-15,1530.0
2016-05-16,1530.0
2016-05-17,1530.0
2016-05-18,1530.0
2016-05-19,1535.0
2016-05-20,1538.75
2016-05-21,1542.5
2016-05-22,1546.25
2016-05-23,1550.0
2016-05-24,1553.75
2016-05-25,1557.5
2016-05-26,1561.25
2016-05-27,1565.0
2016-05-28,1570.0
2016-05-29,1570.0
2016-05-30,1570.0
2016-05-31,1570.0
2016-06-01,1575.0
2016-06-02,1570.0
2016-06-03,1570.0
2016-06-04,1575.0
2016-06-05,1572.5
2016-06-06,1570.0
2016-06-07,1580.0
2016-06-08,1590.0
2016-06-09,1600.0
2016-06-10,1600.0
2016-06-11,1602.5
2016-06-12,1605.0
2016-06-13,1607.5
2016-06-14,1610.0
2016-06-15,1600.0
2016-06-16,1600.0
2016-06-17,1605.0
2016-06-18,1610.0
2016-06-19,1605.0
2016-06-20,1600.0
2016-06-21,1610.0
2016-06-22,1625.0
2016-06-23,1620.0
2016-06-24,1620.0
2016-06-25,1610.0
2016-06-26,1615.0
2016-06-27,1620.0
2016-06-28,1620.0
2016-06-29,1630.0
2016-06-30,1630.0
2016-07-01,1605.0
2016-07-02,1580.0
2016-07-03,1585.0
2016-07-04,1590.0
2016-07-05,1590.0
2016-07-06,1580.0
2016-07-07,1580.0
2016-07-08,1600.0
2016-07-09,1610.0
2016-07-10,1610.0
2016-07-11,1610.0
2016-07-12,1610.0
2016-07-13,1600.0
2016-07-14,1610.0
2016-07-15,1610.0
2016-07-16,1630.0
2016-07-17,1630.0
2016-07-18,1630.0
2016-07-19,1620.0
2016-07-20,1620.0
2016-07-21,1630.0
2016-07-22,1625.0
2016-07-23,1625.0
2016-07-24,1612.5
2016-07-25,1600.0
2016-07-26,1600.0
2016-07-27,1600.0
2016-07-28,1600.0
2016-07-29,1600.0
2016-07-30,1610.0
2016-07-31,1610.0
2016-08-01,1610.0
2016-08-02,1600.0
2016-08-03,1600.0
2016-08-04,1610.0
2016-08-05,1610.0
2016-08-06,1610.0
2016-08-07,1610.0
2016-08-08,1610.0
2016-08-09,1610.0
2016-08-10,1600.0
2016-08-11,1600.0
2016-08-12,1610.0
2016-08-13,1600.0
2016-08-14,1603.3333333333333
2016-08-15,1606.6666666666667
2016-08-16,1610.0
2016-08-17,1610.0
2016-08-18,1610.0
2016-08-19,1620.0
2016-08-20,1610.0
2016-08-21,1610.0
2016-08-22,1610.0
2016-08-23,1615.0
2016-08-24,1615.0
2016-08-25,1610.0
2016-08-26,1610.0
2016-08-27,1615.0
2016-08-28,1615.0
2016-08-29,1615.0
2016-08-30,1615.0
2016-08-31,1620.0
2016-09-01,1620.0
2016-09-02,1610.0
2016-09-03,1615.0
2016-09-04,1617.5
2016-09-05,1620.0
2016-09-06,1650.0
2016-09-07,1645.0
2016-09-08,1640.0
2016-09-09,1640.0
2016-09-10,1630.0
2016-09-11,1635.0
2016-09-12,1640.0
2016-09-13,1620.0
2016-09-14,1620.0
2016-09-15,1620.0
2016-09-16,1625.0
2016-09-17,1625.0
2016-09-18,1627.5
2016-09-19,1630.0
2016-09-20,1630.0
2016-09-21,1630.0
2016-09-22,1625.0
2016-09-23,1625.0
2016-09-24,1620.0
2016-09-25,1630.0
2016-09-26,1640.0
2016-09-27,1640.0
2016-09-28,1630.0
2016-09-29,1620.0
2016-09-30,1620.0
2016-10-01,1630.0
2016-10-02,1630.0
2016-10-03,1630.0
2016-10-04,1620.0
2016-10-05,1620.0
2016-10-06,1630.0
2016-10-07,1630.0
2016-10-08,1630.0
2016-10-09,1625.0
2016-10-10,1620.0
2016-10-11,1620.0
2016-10-12,1650.0
2016-10-13,1650.0
2016-10-14,1650.0
2016-10-15,1660.0
2016-10-16,1660.0
2016-10-17,1660.0
2016-10-18,1650.0
2016-10-19,1650.0
2016-10-20,1650.0
2016-10-21,1660.0
2016-10-22,1725.0
2016-10-23,1725.0
2016-10-24,1725.0
2016-10-25,1712.5
2016-10-26,1700.0
2016-10-27,1725.0
2016-10-28,1725.0
2016-10-29,1725.0
2016-10-30,1733.3333333333333
2016-10-31,1741.6666666666667
2016-11-01,1750.0
2016-11-02,1775.0
2016-11-03,1820.0
2016-11-04,1865.0
2016-11-05,1910.0
2016-11-06,1905.0
2016-11-07,1900.0
2016-11-08,1900.0
2016-11-09,1870.0
2016-11-10,1850.0
2016-11-11,1846.0
2016-11-12,1842.0
2016-11-13,1838.0
2016-11-14,1834.0
2016-11-15,1830.0
2016-11-16,1830.0
2016-11-17,1825.0
2016-11-18,1800.0
2016-11-19,1800.0
2016-11-20,1805.0
2016-11-21,1810.0
2016-11-22,1855.0
2016-11-23,1900.0
2016-11-24,1930.0
2016-11-25,1930.0
2016-11-26,1900.0
2016-11-27,1900.0
2016-11-28,1900.0
2016-11-29,1925.0
2016-11-30,1940.0
2016-12-01,1870.0
2016-12-02,1870.0
2016-12-03,1866.6666666666667
2016-12-04,1863.3333333333333
2016-12-05,1860.0
2016-12-06,1865.0
2016-12-07,1870.0
2016-12-08,1880.0
2016-12-09,1880.0
2016-12-10,1870.0
2016-12-11,1860.0
2016-12-12,1850.0
2016-12-13,1850.0
2016-12-14,1850.0
2016-12-15,1850.0
2016-12-16,1860.0
2016-12-17,1840.0
2016-12-18,1835.0
2016-12-19,1830.0
2016-12-20,1800.0
2016-12-21,1800.0
2016-12-22,1800.0
2016-12-23,1810.0
2016-12-24,1820.0
2016-12-25,1810.0
2016-12-26,1800.0
2016-12-27,1785.0
2016-12-28,1780.0
2016-12-29,1775.0
2016-12-30,1762.5
2016-12-31,1750.0
2017-01-01,1750.0
2017-01-02,1750.0
2017-01-03,1740.0
2017-01-04,1740.0
2017-01-05,1795.0
2017-01-06,1850.0
2017-01-07,1860.0
2017-01-08,1855.0
2017-01-09,1850.0
2017-01-10,1850.0
2017-01-11,1840.0
2017-01-12,1840.0
2017-01-13,1850.0
2017-01-14,1850.0
2017-01-15,1850.0
2017-01-16,1850.0
2017-01-17,1850.0
2017-01-18,1860.0
2017-01-19,1860.0
2017-01-20,1850.0
2017-01-21,1850.0
2017-01-22,1855.0
2017-01-23,1860.0
2017-01-24,1850.0
2017-01-25,1850.0
2017-01-26,1853.3333333333333
2017-01-27,1856.6666666666667
2017-01-28,1860.0
2017-01-29,1860.0
2017-01-30,1860.0
2017-01-31,1850.0
2017-02-01,1850.0
2017-02-02,1860.0
2017-02-03,1860.0
2017-02-04,1850.0
2017-02-05,1850.0
2017-02-06,1850.0
2017-02-07,1850.0
2017-02-08,1850.0
2017-02-09,1840.0
2017-02-10,1840.0
2017-02-11,1850.0
2017-02-12,1850.0
2017-02-13,1850.0
2017-02-14,1840.0
2017-02-15,1780.0
2017-02-16,1750.0
2017-02-17,1740.0
2017-02-18,1740.0
2017-02-19,1735.0
2017-02-20,1730.0
2017-02-21,1730.0
2017-02-22,1740.0
2017-02-23,1750.0
2017-02-24,1750.0
2017-02-25,1750.0
2017-02-26,1745.0
2017-02-27,1740.0
2017-02-28,1700.0
2017-03-01,1680.0
2017-03-02,1630.0
2017-03-03,1600.0
2017-03-04,1600.0
2017-03-05,1600.0
2017-03-06,1600.0
2017-03-07,1620.0
2017-03-08,1680.0
2017-03-09,1680.0
2017-03-10,1660.0
2017-03-11,1657.5
2017-03-12,1655.0
2017-03-13,1652.5
2017-03-14,1650.0
2017-03-15,1650.0
2017-03-16,1660.0
2017-03-17,1680.0
2017-03-18,1680.0
2017-03-19,1690.0
2017-03-20,1700.0
2017-03-21,1700.0
2017-03-22,1680.0
2017-03-23,1720.0
2017-03-24,1720.0
2017-03-25,1720.0
2017-03-26,1710.0
2017-03-27,1700.0
2017-03-28,1700.0
2017-03-29,1680.0
2017-03-30,1680.0
2017-03-31,1660.0
2017-04-01,1640.0
2017-04-02,1640.0
2017-04-03,1640.0
2017-04-04,1640.0
2017-04-05,1630.0
2017-04-06,1630.0
2017-04-07,1630.0
2017-04-08,1630.0
2017-04-09,1630.0
2017-04-10,1630.0
2017-04-11,1625.0
2017-04-12,1625.0
2017-04-13,1625.0
2017-04-14,1630.0
2017-04-15,1625.0
2017-04-16,1625.0
2017-04-17,1625.0
2017-04-18,1625.0
2017-04-19,1625.0
2017-04-20,1625.0
2017-04-21,1630.0
2017-04-22,1625.0
2017-04-23,1625.0
2017-04-24,1625.0
2017-04-25,1625.0
2017-04-26,1630.0
2017-04-27,1630.0
2017-04-28,1630.0
2017-04-29,1625.0
2017-04-30,1627.5
2017-05-01,1630.0
2017-05-02,1625.0
2017-05-03,1630.0
2017-05-04,1630.0
2017-05-05,1625.0
2017-05-06,1625.0
2017-05-07,1627.5
2017-05-08,1630.0
2017-05-09,1630.0
2017-05-10,1630.0
2017-05-11,1625.0
2017-05-12,1625.0
2017-05-13,1630.0
2017-05-14,1630.0
2017-05-15,1630.0
2017-05-16,1625.0
2017-05-17,1630.0
2017-05-18,1630.0
2017-05-19,1630.0
2017-05-20,1625.0
2017-05-21,1625.0
2017-05-22,1625.0
2017-05-23,1625.0
2017-05-24,1630.0
2017-05-25,1630.0
2017-05-26,1630.0
2017-05-27,1635.0
2017-05-28,1635.0
2017-05-29,1635.0
2017-05-30,1630.0
2017-05-31,1630.0
2017-06-01,1630.0
2017-06-02,1630.0
2017-06-03,1635.0
2017-06-04,1635.0
2017-06-05,1635.0
2017-06-06,1630.0
2017-06-07,1630.0
2017-06-08,1635.0
2017-06-09,1630.0
2017-06-10,1620.0
2017-06-11,1625.0
2017-06-12,1630.0
2017-06-13,1635.0
2017-06-14,1635.0
2017-06-15,1635.0
2017-06-16,1630.0
2017-06-17,1630.0
2017-06-18,1627.5
2017-06-19,1625.0
2017-06-20,1625.0
2017-06-21,1630.0
2017-06-22,1630.0
2017-06-23,1635.0
2017-06-24,1635.0
2017-06-25,1632.5
2017-06-26,1630.0
2017-06-27,1630.0
2017-06-28,1630.0
2017-06-29,1635.0
2017-06-30,1630.0
2017-07-01,1625.0
2017-07-02,1616.6666666666667
2017-07-03,1608.3333333333333
2017-07-04,1600.0
2017-07-05,1600.0
2017-07-06,1610.0
2017-07-07,1550.0
2017-07-08,1550.0
2017-07-09,1545.0
2017-07-10,1540.0
2017-07-11,1520.0
2017-07-12,1520.0
2017-07-13,1525.0
2017-07-14,1525.0
2017-07-15,1550.0
2017-07-16,1550.0
2017-07-17,1550.0
2017-07-18,1560.0
2017-07-19,1560.0
2017-07-20,1570.0
2017-07-21,1570.0
2017-07-22,1570.0
2017-07-23,1560.0
2017-07-24,1550.0
2017-07-25,1550.0
2017-07-26,1560.0
2017-07-27,1560.0
2017-07-28,1550.0
2017-07-29,1550.0
2017-07-30,1555.0
2017-07-31,1560.0
2017-08-01,1560.0
2017-08-02,1570.0
2017-08-03,1560.0
2017-08-04,1550.0
2017-08-05,1550.0
2017-08-06,1550.0
2017-08-07,1550.0
2017-08-08,1555.0
2017-08-09,1560.0
2017-08-10,1550.0
2017-08-11,1550.0
2017-08-12,1540.0
2017-08-13,1540.0
2017-08-14,1540.0
2017-08-15,1535.0
2017-08-16,1530.0
2017-08-17,1530.0
2017-08-18,1525.0
2017-08-19,1530.0
2017-08-20,1530.0
2017-08-21,1530.0
2017-08-22,1530.0
2017-08-23,1530.0
2017-08-24,1525.0
2017-08-25,1525.0
2017-08-26,1530.0
2017-08-27,1535.0
2017-08-28,1540.0
2017-08-29,1540.0
2017-08-30,1530.0
2017-08-31,1535.0
2017-09-01,1535.0
2017-09-02,1540.0
2017-09-03,1537.5
2017-09-04,1535.0
2017-09-05,1535.0
2017-09-06,1535.0
2017-09-07,1540.0
2017-09-08,1550.0
2017-09-09,1550.0
2017-09-10,1547.5
2017-09-11,1545.0
2017-09-12,1535.0
2017-09-13,1535.0
2017-09-14,1540.0
2017-09-15,1540.0
2017-09-16,1535.0
2017-09-17,1530.0
2017-09-18,1525.0
2017-09-19,1525.0
2017-09-20,1550.0
2017-09-21,1550.0
2017-09-22,1550.0
2017-09-23,1545.0
2017-09-24,1545.0
2017-09-25,1545.0
2017-09-26,1550.0
2017-09-27,1545.0
2017-09-28,1540.0
2017-09-29,1550.0
2017-09-30,1540.0
2017-10-01,1540.0
2017-10-02,1540.0
2017-10-03,1540.0
2017-10-04,1545.0
2017-10-05,1550.0
2017-10-06,1540.0
2017-10-07,1540.0
2017-10-08,1540.0
2017-10-09,1540.0
2017-10-10,1545.0
2017-10-11,1545.0
2017-10-12,1545.0
2017-10-13,1540.0
2017-10-14,1540.0
2017-10-15,1540.0
2017-10-16,1540.0
2017-10-17,1555.0
2017-10-18,1550.0
2017-10-19,1550.0
2017-10-20,1552.5
2017-10-21,1555.0
2017-10-22,1555.0
2017-10-23,1555.0
2017-10-24,1555.0
2017-10-25,1550.0
2017-10-26,1550.0
2017-10-27,1555.0
2017-10-28,1540.0
2017-10-29,1550.0
2017-10-30,1560.0
2017-10-31,1560.0
2017-11-01,1560.0
2017-11-02,1555.0
2017-11-03,1560.0
2017-11-04,1560.0
2017-11-05,1555.0
2017-11-06,1550.0
2017-11-07,1560.0
2017-11-08,1560.0
2017-11-09,1570.0
2017-11-10,1570.0
2017-11-11,1570.0
2017-11-12,1570.0
2017-11-13,1570.0
2017-11-14,1570.0
2017-11-15,1575.0
2017-11-16,1575.0
2017-11-17,1575.0
2017-11-18,1570.0
2017-11-19,1570.0
2017-11-20,1570.0
2017-11-21,1575.0
2017-11-22,1575.0
2017-11-23,1575.0
2017-11-24,1572.5
2017-11-25,1570.0
2017-11-26,1570.0
2017-11-27,1570.0
2017-11-28,1560.0
2017-11-29,1560.0
2017-11-30,1570.0
2017-12-01,1570.0
2017-12-02,1570.0
2017-12-03,1570.0
2017-12-04,1570.0
2017-12-05,1575.0
2017-12-06,1575.0
2017-12-07,1580.0
2017-12-08,1580.0
2017-12-09,1580.0
2017-12-10,1580.0
2017-12-11,1580.0
2017-12-12,1585.0
2017-12-13,1585.0
2017-12-14,1585.0
2017-12-15,1585.0
2017-12-16,1585.0
2017-12-17,1572.5
2017-12-18,1560.0
2017-12-19,1560.0
2017-12-20,1560.0
2017-12-21,1560.0
2017-12-22,1550.0
2017-12-23,1550.0
2017-12-24,1550.0
2017-12-25,1550.0
2017-12-26,1550.0
2017-12-27,1560.0
2017-12-28,1550.0
2017-12-29,1550.0
2017-12-30,1550.0
2017-12-31,1555.0
2018-01-01,1560.0
2018-01-02,1560.0
2018-01-03,1550.0
2018-01-04,1550.0
2018-01-05,1570.0
2018-01-06,1570.0
2018-01-07,1570.0
2018-01-08,1570.0
2018-01-09,1560.0
2018-01-10,1560.0
2018-01-11,1560.0
2018-01-12,1560.0
2018-01-13,1570.0
2018-01-14,1580.0
2018-01-15,1590.0
2018-01-16,1590.0
2018-01-17,1595.0
2018-01-18,1600.0
2018-01-19,1575.0
2018-01-20,1575.0
2018-01-21,1571.25
2018-01-22,1567.5
2018-01-23,1563.75
2018-01-24,1560.0
2018-01-25,1570.0
2018-01-26,1575.0
2018-01-27,1580.0
2018-01-28,1575.0
2018-01-29,1570.0
2018-01-30,1570.0
2018-01-31,1560.0
2018-02-01,1570.0
2018-02-02,1570.0
2018-02-03,1560.0
2018-02-04,1560.0
2018-02-05,1560.0
2018-02-06,1560.0
2018-02-07,1550.0
2018-02-08,1560.0
2018-02-09,1560.0
2018-02-10,1560.0
2018-02-11,1560.0
2018-02-12,1560.0
2018-02-13,1560.0
2018-02-14,1565.0
2018-02-15,1565.0
2018-02-16,1560.0
2018-02-17,1565.0
2018-02-18,1568.3333333333333
2018-02-19,1571.6666666666667
2018-02-20,1575.0
2018-02-21,1575.0
2018-02-22,1570.0
2018-02-23,1570.0
2018-02-24,1570.0
2018-02-25,1572.5
2018-02-26,1575.0
2018-02-27,1570.0
2018-02-28,1575.0
2018-03-01,1575.0
2018-03-02,1575.0
2018-03-03,1575.0
2018-03-04,1567.5
2018-03-05,1560.0
2018-03-06,1560.0
2018-03-07,1570.0
2018-03-08,1560.0
2018-03-09,1580.0
2018-03-10,1550.0
2018-03-11,1550.0
2018-03-12,1550.0
2018-03-13,1565.0
2018-03-14,1565.0
2018-03-15,1580.0
2018-03-16,1580.0
2018-03-17,1580.0
2018-03-18,1580.0
2018-03-19,1580.0
2018-03-20,1585.0
2018-03-21,1585.0
2018-03-22,1580.0
2018-03-23,1580.0
2018-03-24,1580.0
2018-03-25,1582.5
2018-03-26,1585.0
2018-03-27,1585.0
2018-03-28,1590.0
2018-03-29,1590.0
2018-03-30,1590.0
2018-03-31,1590.0
2018-04-01,1612.5
2018-04-02,1635.0
2018-04-03,1635.0
2018-04-04,1630.0
2018-04-05,1635.0
2018-04-06,1635.0
2018-04-07,1630.0
2018-04-08,1665.0
2018-04-09,1700.0
2018-04-10,1735.0
2018-04-11,1735.0
2018-04-12,1735.0
2018-04-13,1735.0
2018-04-14,1735.0
2018-04-15,1735.0
2018-04-16,1735.0
2018-04-17,1735.0
2018-04-18,1735.0
2018-04-19,1735.0
2018-04-20,1735.0
2018-04-21,1735.0
2018-04-22,1735.0
2018-04-23,1735.0
2018-04-24,1735.0
2018-04-25,1735.0
2018-04-26,1735.0
2018-04-27,1735.0
2018-04-28,1735.0
2018-04-29,1735.0
2018-04-30,1735.0
2018-05-01,1735.0
2018-05-02,1735.0
2018-05-03,1735.0
2018-05-04,1735.0
2018-05-05,1735.0
2018-05-06,1735.0
2018-05-07,1735.0
2018-05-08,1735.0
2018-05-09,1735.0
2018-05-10,1735.0
2018-05-11,1735.0
2018-05-12,1735.0
2018-05-13,1735.0
2018-05-14,1735.0
2018-05-15,1735.0
2018-05-16,1735.0
2018-05-17,1735.0
2018-05-18,1735.0
2018-05-19,1735.0
2018-05-20,1735.0
2018-05-21,1735.0
2018-05-22,1735.0
2018-05-23,1735.0
2018-05-24,1735.0
2018-05-25,1735.0
2018-05-26,1735.0
2018-05-27,1735.0
2018-05-28,1735.0
2018-05-29,1735.0
2018-05-30,1735.0
2018-05-31,1735.0
2018-06-01,1735.0
2018-06-02,1735.0
2018-06-03,1735.0
2018-06-04,1735.0
2018-06-05,1735.0
2018-06-06,1735.0
2018-06-07,1735.0
2018-06-08,1735.0
2018-06-09,1735.0
2018-06-10,1735.0
2018-06-11,1735.0
2018-06-12,1735.0
2018-06-13,1735.0
2018-06-14,1735.0
2018-06-15,1735.0
2018-06-16,1735.0
2018-06-17,1735.0
2018-06-18,1735.0
2018-06-19,1735.0
2018-06-20,1735.0
2018-06-21,1735.0
2018-06-22,1735.0
2018-06-23,1735.0
2018-06-24,1735.0
2018-06-25,1735.0
2018-06-26,1735.0
2018-06-27,1690.0
2018-06-28,1690.0
2018-06-29,1680.0
2018-06-30,1675.0
2018-07-01,1662.5
2018-07-02,1650.0
2018-07-03,1650.0
2018-07-04,1635.0
2018-07-05,1620.0
2018-07-06,1615.0
2018-07-07,1615.0
2018-07-08,1632.5
2018-07-09,1650.0
2018-07-10,1650.0
2018-07-11,1650.0
2018-07-12,1680.0
2018-07-13,1680.0
2018-07-14,1680.0
2018-07-15,1682.5
2018-07-16,1685.0
2018-07-17,1720.0
2018-07-18,1720.0
2018-07-19,1735.0
2018-07-20,1735.0
2018-07-21,1735.0
2018-07-22,1732.5
2018-07-23,1730.0
2018-07-24,1750.0
2018-07-25,1780.0
2018-07-26,1780.0
2018-07-27,1770.0
2018-07-28,1760.0
2018-07-29,1766.6666666666667
2018-07-30,1773.3333333333333
2018-07-31,1780.0
2018-08-01,1780.0
2018-08-02,1770.0
2018-08-03,1790.0
2018-08-04,1793.3333333333333
2018-08-05,1796.6666666666667
2018-08-06,1800.0
2018-08-07,1800.0
2018-08-08,1780.0
2018-08-09,1780.0
2018-08-10,1735.0
2018-08-11,1775.0
2018-08-12,1777.5
2018-08-13,1780.0
2018-08-14,1780.0
2018-08-15,1780.0
2018-08-16,1780.0
2018-08-17,1780.0
2018-08-18,1780.0
2018-08-19,1770.0
2018-08-20,1760.0
2018-08-21,1750.0
2018-08-22,1750.0
2018-08-23,1750.0
2018-08-24,1750.0
2018-08-25,1760.0
2018-08-26,1760.0
2018-08-27,1760.0
2018-08-28,1760.0
2018-08-29,1770.0
2018-08-30,1760.0
2018-08-31,1780.0
2018-09-01,1780.0
2018-09-02,1775.0
2018-09-03,1770.0
2018-09-04,1770.0
2018-09-05,1780.0
2018-09-06,1780.0
2018-09-07,1800.0
2018-09-08,1800.0
2018-09-09,1800.0
2018-09-10,1800.0
2018-09-11,1800.0
2018-09-12,1825.0
2018-09-13,1825.0
2018-09-14,1830.0
2018-09-15,1830.0
2018-09-16,1830.0
2018-09-17,1830.0
2018-09-18,1860.0
2018-09-19,1860.0
2018-09-20,1870.0
2018-09-21,1870.0
2018-09-22,1868.3333333333333
2018-09-23,1866.6666666666667
2018-09-24,1865.0
2018-09-25,1830.0
2018-09-26,1830.0
2018-09-27,1830.0
2018-09-28,1835.0
2018-09-29,1830.0
2018-09-30,1832.5
2018-10-01,1835.0
2018-10-02,1837.5
2018-10-03,1840.0
2018-10-04,1840.0
2018-10-05,1840.0
2018-10-06,1840.0
2018-10-07,1842.5
2018-10-08,1845.0
2018-10-09,1845.0
2018-10-10,1845.0
2018-10-11,1840.0
2018-10-12,1840.0
2018-10-13,1842.5
2018-10-14,1845.0
2018-10-15,1847.5
2018-10-16,1850.0
2018-10-17,1800.0
2018-10-18,1818.3333333333333
2018-10-19,1836.6666666666667
2018-10-20,1855.0
2018-10-21,1855.0
2018-10-22,1855.0
2018-10-23,1855.0
2018-10-24,1860.0
2018-10-25,1860.0
2018-10-26,1855.0
2018-10-27,1855.0
2018-10-28,1857.5
2018-10-29,1860.0
2018-10-30,1860.0
2018-10-31,1860.0
2018-11-01,1865.0
2018-11-02,1865.0
2018-11-03,1860.0
2018-11-04,1860.0
2018-11-05,1860.0
2018-11-06,1860.0
2018-11-07,1860.0
2018-11-08,1860.0
2018-11-09,1860.0
2018-11-10,1860.0
2018-11-11,1860.0
2018-11-12,1860.0
2018-11-13,1860.0
2018-11-14,1862.5
2018-11-15,1865.0
2018-11-16,1850.0
2018-11-17,1880.0
2018-11-18,1890.0
2018-11-19,1900.0
2018-11-20,1900.0
2018-11-21,1900.0
2018-11-22,1890.0
2018-11-23,1890.0
2018-11-24,1900.0
2018-11-25,1900.0
2018-11-26,1900.0
2018-11-27,1880.0
2018-11-28,1880.0
2018-11-29,1885.0
2018-11-30,1885.0
2018-12-01,1885.0
2018-12-02,1882.5
2018-12-03,1880.0
2018-12-04,1880.0
2018-12-05,1880.0
2018-12-06,1880.0
2018-12-07,1900.0
2018-12-08,1900.0
2018-12-09,1900.0
2018-12-10,1900.0
2018-12-11,1925.0
2018-12-12,1925.0
2018-12-13,1900.0
2018-12-14,1900.0
2018-12-15,1910.0
2018-12-16,1910.0
2018-12-17,1910.0
2018-12-18,1890.0
2018-12-19,1890.0
2018-12-20,1900.0
2018-12-21,1900.0
2018-12-22,1900.0
2018-12-23,1900.0
2018-12-24,1900.0
2018-12-25,1910.0
2018-12-26,1925.0
2018-12-27,1895.0
2018-12-28,1880.0
2018-12-29,1880.0
2018-12-30,1882.5
2018-12-31,1885.0
2019-01-01,1885.0
2019-01-02,1885.0
2019-01-03,1880.0
2019-01-04,1880.0
2019-01-05,1890.0
2019-01-06,1905.0
2019-01-07,1920.0
2019-01-08,1920.0
2019-01-09,1940.0
2019-01-10,1960.0
2019-01-11,1950.0
2019-01-12,1940.0
2019-01-13,1940.0
2019-01-14,1940.0
2019-01-15,2010.0
2019-01-16,2010.0
2019-01-17,2010.0
2019-01-18,2000.0
2019-01-19,2000.0
2019-01-20,1990.0
2019-01-21,1980.0
2019-01-22,1990.0
2019-01-23,1980.0
2019-01-24,2010.0
2019-01-25,2010.0
2019-01-26,2010.0
2019-01-27,2010.0
2019-01-28,2010.0
2019-01-29,2020.0
2019-01-30,2020.0
2019-01-31,1990.0
2019-02-01,2000.0
2019-02-02,2000.0
2019-02-03,1995.0
2019-02-04,1990.0
2019-02-05,1990.0
2019-02-06,1990.0
2019-02-07,1990.0
2019-02-08,1990.0
2019-02-09,1995.0
2019-02-10,2000.0
2019-02-11,1980.0
2019-02-12,1980.0
2019-02-13,1980.0
2019-02-14,1980.0
2019-02-15,1980.0
2019-02-16,1990.0
2019-02-17,2007.5
2019-02-18,2025.0
2019-02-19,2025.0
2019-02-20,2030.0
2019-02-21,2035.0
2019-02-22,2035.0
2019-02-23,2035.0
2019-02-24,2022.5
2019-02-25,2010.0
2019-02-26,2010.0
2019-02-27,1990.0
2019-02-28,1990.0
2019-03-01,1980.0
2019-03-02,1985.0
2019-03-03,1985.0
2019-03-04,1985.0
2019-03-05,1990.0
2019-03-06,1990.0
2019-03-07,1990.0
2019-03-08,1980.0
2019-03-09,1980.0
2019-03-10,1980.0
2019-03-11,1980.0
2019-03-12,2025.0
2019-03-13,2050.0
2019-03-14,2050.0
2019-03-15,2037.5
2019-03-16,2025.0
2019-03-17,2025.0
2019-03-18,2025.0
2019-03-19,2025.0
2019-03-20,2050.0
2019-03-21,2050.0
2019-03-22,2050.0
2019-03-23,2025.0
2019-03-24,2025.0
2019-03-25,2025.0
2019-03-26,2030.0
2019-03-27,1990.0
2019-03-28,1950.0
2019-03-29,1925.0
2019-03-30,1900.0
2019-03-31,1890.0
2019-04-01,1880.0
2019-04-02,1860.0
2019-04-03,1860.0
2019-04-04,1860.0
2019-04-05,1850.0
2019-04-06,1850.0
2019-04-07,1850.0
2019-04-08,1850.0
2019-04-09,1860.0
2019-04-10,1860.0
2019-04-11,1860.0
2019-04-12,1860.0
2019-04-13,1855.0
2019-04-14,1855.0
2019-04-15,1855.0
2019-04-16,1840.0
2019-04-17,1840.0
2019-04-18,1840.0
2019-04-19,1840.0
2019-04-20,1840.0
2019-04-21,1840.0
2019-04-22,1840.0
2019-04-23,1840.0
2019-04-24,1840.0
2019-04-25,1840.0
2019-04-26,1840.0
2019-04-27,1840.0
2019-04-28,1840.0
2019-04-29,1840.0
2019-04-30,1840.0
2019-05-01,1840.0
2019-05-02,1860.0
2019-05-03,1840.0
2019-05-04,1840.0
2019-05-05,1840.0
2019-05-06,1840.0
2019-05-07,1840.0
2019-05-08,1840.0
2019-05-09,1840.0
2019-05-10,1840.0
2019-05-11,1840.0
2019-05-12,1840.0
2019-05-13,1840.0
2019-05-14,1840.0
2019-05-15,1840.0
2019-05-16,1840.0
2019-05-17,1840.0
2019-05-18,1840.0
2019-05-19,1840.0
2019-05-20,1840.0
2019-05-21,1840.0
2019-05-22,1840.0
2019-05-23,1840.0
2019-05-24,1840.0
2019-05-25,1840.0
2019-05-26,1840.0
2019-05-27,1840.0
2019-05-28,1840.0
2019-05-29,1840.0
2019-05-30,1840.0
2019-05-31,1840.0
2019-06-01,1840.0
2019-06-02,1840.0
2019-06-03,1840.0
2019-06-04,1840.0
2019-06-05,1840.0
2019-06-06,1840.0
2019-06-07,1850.0
2019-06-08,1840.0
2019-06-09,1840.0
2019-06-10,1840.0
2019-06-11,1840.0
2019-06-12,1840.0
2019-06-13,1840.0
2019-06-14,1840.0
2019-06-15,1840.0
